club_name,team_name,team_name_raw,age_group,gender,division,bracket,conference,org_season_id,event_id,league_name,rank,gp,w,l,d,gf,ga,gd,ppg,pts,qualification,source_url
LA City United,LA City United LA City United Obama B13 White,,B13,Male,B13 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30888
LA City United,LA City United LA City United Whitsett B13,,B13,Male,B13 - Flight 2 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30888
LA City United,LA City United LA City United Whitsett B13 Black,,B13,Male,B13 - Flight 3 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30888
LA City United,LA City United LA City United Obama B12,,B12,Male,B12 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30888
LA City United,LA City United LA City United Obama B12 Black,,B12,Male,B12 - Flight 2 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30888
LA City United,LA City United LA City United Whitsett B12,,B12,Male,B12 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30888
LA City United,LA City United LA City United Whitsett B12 Black,,B12,Male,B12 - Flight 3 North/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30888
LA City United,LA City United LA City United Obama B11 Black,,B11,Male,B11 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30888
LA City United,LA City United LA City United Obama B11 White,,B11,Male,B11 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30888
LA City United,LA City United LA City United Whitsett B11,,B11,Male,B11 - Flight 2 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30888
LA City United,LA City United LA City United Whitsett B11 Black,,B11,Male,B11 - Flight 3 North,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30888
LA City United,LA City United LA City United Obama B10,,B10,Male,B10 - SOCAL NPL,Bracket D,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30888
LA City United,LA City United LA City United Obama B10 Black,,B10,Male,B10 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30888
LA City United,LA City United LA City United Obama B10 White,,B10,Male,B10 - Flight 2 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30888
LA City United,LA City United LA City United Obama B11,,B11,Male,B10 - SOCAL NPL,Super Division,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30888
LA City United,LA City United LA City United Obama B09,,B09,Male,B09 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30888
LA City United,LA City United LA City United Obama B09 Black,,B09,Male,B09 - Flight 2 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/30888
Slammers FC,Slammers FC G2018 KW,,,Female,G18 - Flight 2 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC G2018 KW 2,,,Female,G18 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC G2017 CS,,,Female,G17 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC G2017 CS II,,,Female,G17 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC G2017 IS,,,Female,G17 - Flight 1 South/Central,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC G2017 MS,,,Female,G17 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC G2016 IS Pre-NPL,,,Female,G16 - Pre-NPL (9v9),Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC G2015 MS BLACK,,,Female,G15 - Flight 3 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC G2015 MS WHITE,,,Female,G15 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC HB Koge Pre-ECNL G15,,G15,Female,G15 - Pre-NPL,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC Pre-ECNL G15,,G15,Female,G15 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC G2014 CS,,,Female,G14 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC G2014 RG,,,Female,G14 - Pre-NPL 2 (11v11),Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC HB Koge Pre-ECNL G14,,G14,Female,G14 - Pre-NPL (11v11),Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC Pre-ECNL G14,,G14,Female,G14 - Pre-NPL (11v11),Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC B2018 WL,,,Male,B18 - Flight 1 South West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC B2019 WL,,,Male,B18 - Flight 4 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC B2017 ES I,,,Male,B17 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC B2017 ES II,,,Male,B17 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC B2016 JL I,,,Male,B16 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC B2016 JL II,,,Male,B16 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC B2015 MG Pre-NPL,,,Male,B15 - Pre-NPL,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC B2014 JUGE I,,,Male,B14 - Flight 1 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC B2014 JUGE II,,,Male,B14 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC B2013 JL II,,,Male,B13 - Flight 2 South,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Slammers FC,Slammers FC B2013 NPL JL,,,Male,B13 - SOCAL NPL,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/18190
Beach Futbol Club,Beach Futbol Club G2018/2019 LB A. Ayala,,,Female,G18 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2018/2019 LB Valentin,,,Female,G18 - Flight 4 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2018/2019 SB Lopez/Torres,,,Female,G18 - Flight 4 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2018 LB Rippeto,,,Female,G18 - Flight 1 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2018 SB Ortega,,,Female,G18 - Flight 2 North/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2018 SB W. Lopez,,,Female,G18 - Flight 1 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2017 LB A. Ayala,,,Female,G17 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2017 LB Rippeto,,,Female,G17 - Flight 2 North/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2017 SB Figueroa,,,Female,G17 - Flight 2 North/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2017 SB Partida,,,Female,G17 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2017 SB Torres,,,Female,G17 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2016/2017 ES I. Farias-Martinez,,,Female,G16 - Flight 3/4 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2016 LB A. Ayala,,,Female,G16 - Pre-NPL (9v9),Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2016 LB Rippeto,,,Female,G16 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2016 LB R. Zavala,,,Female,G16 - Flight 3/4 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2016 SB Escartin,,,Female,G16 - Flight 3/4 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2016 SB Figueroa,,,Female,G16 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2016 SB Torres,,,Female,G16 - Flight 1 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2016 SB W. Lopez,,,Female,G16 - Pre-NPL (9v9),Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2015 ES Villa,,,Female,G15 - Flight 3 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2015 LB Gonzalez,,,Female,G15 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2015 LB I Ayala,,,Female,G15 - Flight 1 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2015 LB Mikalson,,,Female,G15 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2015 SB B. Lopez #1,,,Female,G15 - Flight 1 North/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2015 SB B. Lopez #2,,,Female,G15 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2015 SB Hiraki,,,Female,G15 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2015 SB Ortega,,,Female,G15 - Pre-NPL,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2015 SB Partida,,,Female,G15 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2015 SB Souza,,,Female,G15 - Pre-NPL,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2014 ES Iontchev,,,Female,G14 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2014 ES Salazar,,,Female,G14 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2014 LB Nunes,,,Female,G14 - Flight 2 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2014 LB R. Zavala,,,Female,G14 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2014 LB Tostado,,,Female,G14 - Flight 2 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2014 SB Holmes,,,Female,G14 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2014 SB I. Lopez,,,Female,G14 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2014 SB Souza,,,Female,G14 - Pre-NPL (11v11),Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2014 SB W. Lopez,,,Female,G14 - Pre-NPL (11v11),Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2013 ES Muggleton,,,Female,G13 - Flight 3 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2013 LB Gonzalez,,,Female,G13 - Flight 1 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2013 SB Ortega,,,Female,G13 - SOCAL NPL,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2013 SB R. Sanchez,,,Female,G13 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2012 ES Salazars,,,Female,G12 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2012 LB E. Nunes,,,Female,G12 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2012 LB S. Sanchez,,,Female,G12 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2012 SB Escartin,,,Female,G12 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2012 SB I. Lopez,,,Female,G12 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2011-2012 LB I. Ayala / Zavala,,,Female,G11 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2011 SB Hamilton,,,Female,G11 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2010 SB B. Lopez,,,Female,G10 - SOCAL NPL,Super Division,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2010 SB B. Lopez/Pena,,,Female,G10 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2009 LB I. Ayala,,,Female,G09 - Flight 1 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2009 SB Hamilton / Pineda,,,Female,G09 - Flight 1 South/West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2009 SB Holmes,,,Female,G09 - SOCAL NPL,Bracket B,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2008/2007 ES Salazars,,,Female,G08/07 - SOCAL NPL,Super Division,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club G2008/2007 SB Hansen,,,Female,G08/07 - SOCAL NPL,Bracket C,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2018 LB Irvin,,,Male,B18 - Flight 4 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2018 SB De Arcos,,,Male,B18 - Flight 1 South West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2018 SB Tambe,,,Male,B18 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2019 SB Gouveia,,,Male,B18 - Flight 4 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club LB B18 J. Artiaga,,B18,Male,B18 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2017 ES M. Corona,,,Male,B17 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2017 ES Zaldivar,,,Male,B17 - Flight 3/4 West III,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2017 LB B. Artiaga,,,Male,B17 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2017 LB Irvin,,,Male,B17 - Flight 3 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2017 LB P. Ayala,,,Male,B17 - Flight 3 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2017 SB Caldwell,,,Male,B17 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2017 SB Dodds,,,Male,B17 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2017 SB Pena,,,Male,B17 - Flight 3/4 West III,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2017 SB Tambe,,,Male,B17 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2016 ES I. Farias-Martinez,,,Male,B16 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2016 ES Lopez,,,Male,B16 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2016 ES Valverde,,,Male,B16 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2016 LB B. Artiaga,,,Male,B16 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2016 LB Payeras #1,,,Male,B16 - Flight 2 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2016 LB Payeras #2,,,Male,B16 - Flight 3 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2016 Pre-ECNL 1,,,Male,B16 - Pre-NPL,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2016 Pre-ECNL 2,,,Male,B16 - Pre-NPL,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2016 SB Montoya,,,Male,B16 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2016 SB Sanchez,,,Male,B16 - Flight 2 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2015 ES A. Lopez,,,Male,B15 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2015 ES Iontchev #1,,,Male,B15 - Flight 2 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2015 ES Iontchev #2,,,Male,B15 - Flight 3 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2015 LB Cardenas #1,,,Male,B15 - Flight 2 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2015 LB Cardenas #2,,,Male,B15 - Flight 3 West II,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2015 LB Diaz,,,Male,B15 - Pre-NPL,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
Beach Futbol Club,Beach Futbol Club B2015 SB Dodds,,,Male,B15 - Flight 1 West,Bracket A,,,43086,SOCAL Soccer League,,,,,,,,,,,,https://system.gotsport.com/org_event/events/43086/clubs/9029
